@relation SMILEfeatures

@attribute name string
@attribute pcm_LOGenergy_sma_linregerrA numeric
@attribute pcm_LOGenergy_sma_qregc3 numeric
@attribute pcm_LOGenergy_sma_linregerrA numeric

@data
'fixed_3 Liudesys_95',1.243518,-13.84161,1.243518
'fixed_3 Liudesys_96',1.408596,-13.55402,1.408596
'fixed_3 Liudesys_97',1.061692,-14.14125,1.061692
'fixed_3 Liudesys_98',1.495832,-13.07069,1.495832
'fixed_3 Liudesys_99',1.38016,-13.88311,1.38016
'fixed_3 Neutrali_01',1.779685,-15.2642,1.779685
'fixed_3 Neutrali_02',1.373109,-14.01042,1.373109
'fixed_3 Neutrali_03',1.376993,-14.4951,1.376993
'fixed_3 Neutrali_04',1.446479,-14.1459,1.446479
'fixed_3 Neutrali_05',1.317933,-13.4477,1.317933
'fixed_3 Neutrali_06',1.438372,-14.9992,1.438372
'fixed_3 Neutrali_07',1.134184,-15.13423,1.134184
'fixed_3 Neutrali_08',1.194634,-14.45397,1.194634
'fixed_3 Neutrali_09',1.294478,-13.70993,1.294478
'fixed_3 Neutrali_10',1.372343,-14.61912,1.372343
'fixed_3 Neutrali_100',1.254392,-14.57556,1.254392
'fixed_3 Neutrali_11',1.2921,-14.13578,1.2921
'fixed_3 Neutrali_12',1.472139,-14.30669,1.472139
'fixed_3 Neutrali_13',1.391306,-15.14268,1.391306
'fixed_3 Neutrali_14',1.291974,-13.94841,1.291974
'fixed_3 Neutrali_15',1.395394,-13.7207,1.395394
'fixed_3 Neutrali_16',1.113207,-13.76202,1.113207
'fixed_3 Neutrali_17',1.153295,-14.20602,1.153295
'fixed_3 Neutrali_18',1.333803,-13.79697,1.333803
'fixed_3 Neutrali_19',1.220987,-13.5885,1.220987
'fixed_3 Neutrali_20',1.559821,-14.26405,1.559821
'fixed_3 Neutrali_21',1.403742,-13.81469,1.403742
'fixed_3 Neutrali_22',1.432161,-13.7996,1.432161
'fixed_3 Neutrali_23',1.310065,-14.14118,1.310065
'fixed_3 Neutrali_24',1.10737,-12.76451,1.10737
'fixed_3 Neutrali_25',1.159523,-13.92964,1.159523
'fixed_3 Neutrali_26',1.346592,-14.17606,1.346592
'fixed_3 Neutrali_27',1.315898,-14.10688,1.315898
'fixed_3 Neutrali_28',1.112344,-14.15154,1.112344
'fixed_3 Neutrali_29',1.277207,-14.07029,1.277207
'fixed_3 Neutrali_30',1.106774,-14.08504,1.106774
'fixed_3 Neutrali_31',1.426145,-14.56358,1.426145
'fixed_3 Neutrali_32',0.984555,-13.45864,0.984555
'fixed_3 Neutrali_33',1.35975,-15.11991,1.35975
'fixed_3 Neutrali_34',1.278815,-14.10697,1.278815
'fixed_3 Neutrali_35',1.116588,-14.10141,1.116588
'fixed_3 Neutrali_36',1.187195,-13.33832,1.187195
'fixed_3 Neutrali_37',1.229237,-14.57271,1.229237
'fixed_3 Neutrali_38',1.496882,-14.19225,1.496882
'fixed_3 Neutrali_39',1.363725,-14.35751,1.363725
'fixed_3 Neutrali_40',1.240272,-13.25426,1.240272
'fixed_3 Neutrali_41',1.337216,-13.32017,1.337216
'fixed_3 Neutrali_42',1.135332,-13.85172,1.135332
'fixed_3 Neutrali_43',1.374593,-14.27265,1.374593
'fixed_3 Neutrali_44',1.307435,-14.52407,1.307435
'fixed_3 Neutrali_45',1.174894,-14.24564,1.174894
'fixed_3 Neutrali_46',1.232497,-14.93483,1.232497
'fixed_3 Neutrali_47',1.381952,-13.35993,1.381952
'fixed_3 Neutrali_48',1.232553,-12.77275,1.232553
'fixed_3 Neutrali_49',1.093111,-12.32135,1.093111
'fixed_3 Neutrali_50',1.204127,-14.55389,1.204127
'fixed_3 Neutrali_51',1.486061,-14.626,1.486061
'fixed_3 Neutrali_52',1.396827,-14.10658,1.396827
'fixed_3 Neutrali_53',1.459602,-14.57335,1.459602
'fixed_3 Neutrali_54',1.383512,-14.52635,1.383512
'fixed_3 Neutrali_55',1.487531,-13.99343,1.487531
'fixed_3 Neutrali_56',1.445837,-13.28627,1.445837
'fixed_3 Neutrali_57',1.520031,-13.92131,1.520031
'fixed_3 Neutrali_58',1.461769,-14.20481,1.461769
'fixed_3 Neutrali_59',1.240751,-13.64362,1.240751
'fixed_3 Neutrali_60',1.320297,-12.78665,1.320297
'fixed_3 Neutrali_61',1.350433,-13.20464,1.350433
'fixed_3 Neutrali_62',1.316618,-14.99375,1.316618
'fixed_3 Neutrali_63',1.312149,-13.92571,1.312149
'fixed_3 Neutrali_64',1.235279,-13.2463,1.235279
'fixed_3 Neutrali_65',1.50092,-13.80828,1.50092
'fixed_3 Neutrali_66',1.329173,-14.27106,1.329173
'fixed_3 Neutrali_67',1.406706,-14.0088,1.406706
'fixed_3 Neutrali_68',1.329666,-13.31621,1.329666
'fixed_3 Neutrali_69',1.295153,-13.52019,1.295153
'fixed_3 Neutrali_70',1.528877,-14.23595,1.528877
'fixed_3 Neutrali_71',1.426339,-13.35842,1.426339
'fixed_3 Neutrali_72',1.524599,-14.90725,1.524599
'fixed_3 Neutrali_73',1.384438,-13.71229,1.384438
'fixed_3 Neutrali_74',1.411299,-13.66835,1.411299
'fixed_3 Neutrali_75',1.30681,-13.30258,1.30681
'fixed_3 Neutrali_76',1.547606,-13.01724,1.547606
'fixed_3 Neutrali_77',1.523096,-13.56251,1.523096
'fixed_3 Neutrali_78',1.409647,-14.34101,1.409647
'fixed_3 Neutrali_79',1.45517,-13.70655,1.45517
'fixed_3 Neutrali_80',1.252007,-14.00625,1.252007
'fixed_3 Neutrali_81',1.350215,-14.4228,1.350215
'fixed_3 Neutrali_82',1.160991,-13.53349,1.160991
'fixed_3 Neutrali_83',1.211228,-13.02794,1.211228
'fixed_3 Neutrali_84',1.314556,-13.23784,1.314556
'fixed_3 Neutrali_85',1.394722,-14.23712,1.394722
'fixed_3 Neutrali_86',1.350441,-14.74058,1.350441
'fixed_3 Neutrali_87',1.312189,-13.63698,1.312189
'fixed_3 Neutrali_88',1.520985,-14.10765,1.520985
'fixed_3 Neutrali_89',1.377623,-14.25604,1.377623
'fixed_3 Neutrali_90',1.510364,-14.67043,1.510364
'fixed_3 Neutrali_91',1.455511,-14.21466,1.455511
'fixed_3 Neutrali_92',1.313194,-12.97062,1.313194
'fixed_3 Neutrali_93',1.63419,-14.37003,1.63419
'fixed_3 Neutrali_94',1.416825,-13.47102,1.416825
'fixed_3 Neutrali_95',1.274372,-14.0115,1.274372
'fixed_3 Neutrali_96',1.239195,-14.07748,1.239195
'fixed_3 Neutrali_97',1.342555,-13.80925,1.342555
'fixed_3 Neutrali_98',1.518019,-13.07176,1.518019
'fixed_3 Neutrali_99',1.512053,-13.51423,1.512053
'fixed_3 Pyktis_01',1.947522,-13.74881,1.947522
'fixed_3 Pyktis_02',1.708117,-13.99022,1.708117
'fixed_3 Pyktis_03',1.724515,-13.65638,1.724515
'fixed_3 Pyktis_04',1.87624,-14.91898,1.87624
'fixed_3 Pyktis_05',1.761594,-12.87099,1.761594
'fixed_3 Pyktis_06',1.699261,-14.62709,1.699261
'fixed_3 Pyktis_07',1.549703,-14.13719,1.549703
'fixed_3 Pyktis_08',1.632148,-14.47073,1.632148
'fixed_3 Pyktis_09',1.678825,-13.2278,1.678825
'fixed_3 Pyktis_10',1.667993,-14.03125,1.667993
'fixed_3 Pyktis_100',1.640118,-13.78978,1.640118
'fixed_3 Pyktis_11',1.457732,-13.30641,1.457732
'fixed_3 Pyktis_12',1.808804,-13.15785,1.808804
'fixed_3 Pyktis_13',1.949125,-14.62917,1.949125
'fixed_3 Pyktis_14',1.669023,-12.83753,1.669023
'fixed_3 Pyktis_15',1.734337,-13.98236,1.734337
'fixed_3 Pyktis_16',1.545466,-13.74315,1.545466
'fixed_3 Pyktis_17',1.619651,-14.59098,1.619651
'fixed_3 Pyktis_18',1.51533,-12.78613,1.51533
'fixed_3 Pyktis_19',1.598822,-14.18486,1.598822
'fixed_3 Pyktis_20',1.740934,-12.71205,1.740934
'fixed_3 Pyktis_21',1.644082,-13.07536,1.644082
'fixed_3 Pyktis_22',1.812644,-12.87209,1.812644
'fixed_3 Pyktis_23',1.665432,-14.36967,1.665432
'fixed_3 Pyktis_24',1.531531,-13.28942,1.531531
'fixed_3 Pyktis_25',1.602053,-14.03922,1.602053
'fixed_3 Pyktis_26',1.659083,-13.67368,1.659083
'fixed_3 Pyktis_27',1.698426,-13.84958,1.698426
'fixed_3 Pyktis_28',1.333916,-14.1816,1.333916
'fixed_3 Pyktis_29',1.850916,-13.1985,1.850916
'fixed_3 Pyktis_30',1.46586,-12.78487,1.46586
'fixed_3 Pyktis_31',1.620441,-12.42831,1.620441
'fixed_3 Pyktis_32',1.408544,-11.92274,1.408544
'fixed_3 Pyktis_33',1.333247,-13.18859,1.333247
'fixed_3 Pyktis_34',1.597684,-12.92244,1.597684
'fixed_3 Pyktis_35',1.547574,-13.13501,1.547574
'fixed_3 Pyktis_36',1.588941,-13.09733,1.588941
'fixed_3 Pyktis_37',1.67456,-14.26398,1.67456
'fixed_3 Pyktis_38',1.560414,-13.17241,1.560414
'fixed_3 Pyktis_39',1.659746,-14.21414,1.659746
'fixed_3 Pyktis_40',1.514704,-13.28326,1.514704
'fixed_3 Pyktis_41',1.55771,-13.69967,1.55771
'fixed_3 Pyktis_42',1.448949,-12.49592,1.448949
'fixed_3 Pyktis_43',1.574408,-13.92898,1.574408
'fixed_3 Pyktis_44',1.502597,-13.41355,1.502597
'fixed_3 Pyktis_45',1.536393,-14.03222,1.536393
'fixed_3 Pyktis_46',1.55924,-13.70981,1.55924
'fixed_3 Pyktis_47',1.627347,-12.29984,1.627347
'fixed_3 Pyktis_48',1.574427,-13.53965,1.574427
'fixed_3 Pyktis_49',1.499039,-12.06381,1.499039
'fixed_3 Pyktis_50',1.434657,-13.39906,1.434657
'fixed_3 Pyktis_51',1.80841,-13.77991,1.80841
'fixed_3 Pyktis_52',1.736602,-13.96432,1.736602
'fixed_3 Pyktis_53',1.789996,-13.05707,1.789996
'fixed_3 Pyktis_54',1.403566,-12.68424,1.403566
'fixed_3 Pyktis_55',1.801503,-12.66388,1.801503
'fixed_3 Pyktis_56',1.753022,-12.66941,1.753022
'fixed_3 Pyktis_57',1.610835,-12.77047,1.610835
'fixed_3 Pyktis_58',1.685527,-13.17232,1.685527
'fixed_3 Pyktis_59',1.54091,-12.99995,1.54091
'fixed_3 Pyktis_60',1.515351,-11.99418,1.515351
'fixed_3 Pyktis_61',1.731113,-12.18539,1.731113
'fixed_3 Pyktis_62',1.553881,-14.80708,1.553881
'fixed_3 Pyktis_63',1.739558,-14.0624,1.739558
'fixed_3 Pyktis_64',1.732052,-13.7526,1.732052
'fixed_3 Pyktis_65',1.577069,-12.50309,1.577069
'fixed_3 Pyktis_66',1.34692,-12.2893,1.34692
'fixed_3 Pyktis_67',1.593105,-14.48314,1.593105
'fixed_3 Pyktis_68',1.577203,-13.35353,1.577203
'fixed_3 Pyktis_69',1.532799,-13.62042,1.532799
'fixed_3 Pyktis_70',1.91759,-14.54272,1.91759
'fixed_3 Pyktis_71',1.677542,-13.6508,1.677542
'fixed_3 Pyktis_72',1.787876,-14.2243,1.787876
'fixed_3 Pyktis_73',1.717793,-13.26882,1.717793
'fixed_3 Pyktis_74',1.716919,-12.78992,1.716919
'fixed_3 Pyktis_75',1.495779,-12.53261,1.495779
'fixed_3 Pyktis_76',1.79525,-13.28126,1.79525
'fixed_3 Pyktis_77',1.665237,-12.89828,1.665237
'fixed_3 Pyktis_78',1.805961,-13.65953,1.805961
'fixed_3 Pyktis_79',1.755687,-12.41558,1.755687
'fixed_3 Pyktis_80',1.927827,-13.36594,1.927827
'fixed_3 Pyktis_81',1.625785,-14.41737,1.625785
'fixed_3 Pyktis_82',1.626773,-13.55971,1.626773
'fixed_3 Pyktis_83',1.740073,-13.88014,1.740073
'fixed_3 Pyktis_84',1.667155,-13.46631,1.667155
'fixed_3 Pyktis_85',1.765821,-13.97951,1.765821
'fixed_3 Pyktis_86',1.620338,-13.56932,1.620338
'fixed_3 Pyktis_87',1.721145,-13.91301,1.721145
'fixed_3 Pyktis_88',1.809705,-14.25633,1.809705
'fixed_3 Pyktis_89',1.669018,-12.46237,1.669018
'fixed_3 Pyktis_90',1.880119,-13.35214,1.880119
'fixed_3 Pyktis_91',1.881783,-14.3678,1.881783
'fixed_3 Pyktis_92',1.656924,-12.96003,1.656924
'fixed_3 Pyktis_93',2.003616,-13.47135,2.003616
'fixed_3 Pyktis_94',1.63166,-13.46837,1.63166
'fixed_3 Pyktis_95',1.87647,-14.7737,1.87647
'fixed_3 Pyktis_96',1.840494,-14.46796,1.840494
'fixed_3 Pyktis_97',1.719313,-12.51504,1.719313
'fixed_3 Pyktis_98',1.711637,-11.21348,1.711637
'fixed_3 Pyktis_99',1.814065,-12.03625,1.814065
'fixed_4 Dziaugsmas_01',2.466199,-16.90404,2.466199
'fixed_4 Dziaugsmas_02',2.205422,-13.79397,2.205422
'fixed_4 Dziaugsmas_03',2.781611,-16.91918,2.781611
'fixed_4 Dziaugsmas_04',2.459914,-14.64161,2.459914
'fixed_4 Dziaugsmas_05',2.265611,-14.60884,2.265611
'fixed_4 Dziaugsmas_06',2.065351,-13.72806,2.065351
'fixed_4 Dziaugsmas_07',2.136849,-16.59468,2.136849
'fixed_4 Dziaugsmas_08',2.021035,-13.19978,2.021035
'fixed_4 Dziaugsmas_09',2.251606,-14.11285,2.251606
'fixed_4 Dziaugsmas_10',2.462744,-15.72357,2.462744
'fixed_4 Dziaugsmas_100',2.517571,-15.62255,2.517571
'fixed_4 Dziaugsmas_11',2.572798,-15.56522,2.572798
'fixed_4 Dziaugsmas_12',2.445937,-14.86558,2.445937
'fixed_4 Dziaugsmas_13',2.352331,-16.0947,2.352331
'fixed_4 Dziaugsmas_14',2.649602,-14.93799,2.649602
'fixed_4 Dziaugsmas_15',2.813263,-15.35576,2.813263
'fixed_4 Dziaugsmas_16',2.348318,-14.81681,2.348318
'fixed_4 Dziaugsmas_17',2.012257,-13.67155,2.012257
'fixed_4 Dziaugsmas_18',2.398712,-15.5191,2.398712
'fixed_4 Dziaugsmas_19',2.05015,-14.09617,2.05015
'fixed_4 Dziaugsmas_20',2.377678,-14.22788,2.377678
'fixed_4 Dziaugsmas_21',2.505126,-15.02588,2.505126
'fixed_4 Dziaugsmas_22',2.738317,-13.24504,2.738317
'fixed_4 Dziaugsmas_23',2.141352,-14.88067,2.141352
'fixed_4 Dziaugsmas_24',2.462705,-15.10502,2.462705
'fixed_4 Dziaugsmas_25',2.287016,-15.34299,2.287016
'fixed_4 Dziaugsmas_26',2.226238,-12.78427,2.226238
'fixed_4 Dziaugsmas_27',2.278351,-14.58581,2.278351
'fixed_4 Dziaugsmas_28',2.047439,-14.93989,2.047439
'fixed_4 Dziaugsmas_29',2.350755,-12.70592,2.350755
'fixed_4 Dziaugsmas_30',2.266237,-12.7061,2.266237
'fixed_4 Dziaugsmas_31',1.974646,-12.43754,1.974646
'fixed_4 Dziaugsmas_32',2.139627,-14.53888,2.139627
'fixed_4 Dziaugsmas_33',2.047974,-14.29234,2.047974
'fixed_4 Dziaugsmas_34',2.08346,-15.33647,2.08346
'fixed_4 Dziaugsmas_35',2.372325,-15.01799,2.372325
'fixed_4 Dziaugsmas_36',2.212652,-10.65823,2.212652
'fixed_4 Dziaugsmas_37',2.459976,-15.19723,2.459976
'fixed_4 Dziaugsmas_38',2.407413,-15.21449,2.407413
'fixed_4 Dziaugsmas_39',2.628966,-15.66443,2.628966
'fixed_4 Dziaugsmas_40',2.623929,-13.16816,2.623929
'fixed_4 Dziaugsmas_41',1.982654,-13.66526,1.982654
'fixed_4 Dziaugsmas_42',2.089075,-13.36881,2.089075
'fixed_4 Dziaugsmas_43',2.539424,-13.66853,2.539424
'fixed_4 Dziaugsmas_44',1.975256,-15.62737,1.975256
'fixed_4 Dziaugsmas_45',1.993822,-15.29655,1.993822
'fixed_4 Dziaugsmas_46',2.114551,-15.95721,2.114551
'fixed_4 Dziaugsmas_47',2.116215,-14.25204,2.116215
'fixed_4 Dziaugsmas_48',2.250578,-13.2771,2.250578
'fixed_4 Dziaugsmas_49',2.294174,-13.99559,2.294174
'fixed_4 Dziaugsmas_50',2.074208,-13.84171,2.074208
'fixed_4 Dziaugsmas_51',2.573143,-14.80255,2.573143
'fixed_4 Dziaugsmas_52',2.675489,-12.56009,2.675489
'fixed_4 Dziaugsmas_53',2.16712,-13.63075,2.16712
'fixed_4 Dziaugsmas_54',2.155919,-16.56674,2.155919
'fixed_4 Dziaugsmas_55',2.177397,-13.36122,2.177397
'fixed_4 Dziaugsmas_56',2.671856,-15.28699,2.671856
'fixed_4 Dziaugsmas_57',2.653286,-16.33401,2.653286
'fixed_4 Dziaugsmas_58',2.455264,-15.49194,2.455264
'fixed_4 Dziaugsmas_59',2.429472,-15.98107,2.429472
'fixed_4 Dziaugsmas_60',1.806095,-14.56836,1.806095
'fixed_4 Dziaugsmas_61',2.73019,-16.83082,2.73019
'fixed_4 Dziaugsmas_62',2.858214,-17.5022,2.858214
'fixed_4 Dziaugsmas_63',2.424964,-15.67547,2.424964
'fixed_4 Dziaugsmas_64',2.611967,-14.43355,2.611967
'fixed_4 Dziaugsmas_65',2.546221,-15.68069,2.546221
'fixed_4 Dziaugsmas_66',2.478989,-16.4373,2.478989
'fixed_4 Dziaugsmas_67',2.318669,-16.01436,2.318669
'fixed_4 Dziaugsmas_68',2.517347,-16.16623,2.517347
'fixed_4 Dziaugsmas_69',2.426084,-15.98641,2.426084
'fixed_4 Dziaugsmas_70',2.330049,-15.24455,2.330049
'fixed_4 Dziaugsmas_71',2.205105,-15.12016,2.205105
'fixed_4 Dziaugsmas_72',2.84034,-15.57375,2.84034
'fixed_4 Dziaugsmas_73',2.013123,-13.60056,2.013123
'fixed_4 Dziaugsmas_74',2.398614,-14.44015,2.398614
'fixed_4 Dziaugsmas_75',2.334938,-15.88653,2.334938
'fixed_4 Dziaugsmas_76',2.266369,-14.22751,2.266369
'fixed_4 Dziaugsmas_77',2.634387,-14.16227,2.634387
'fixed_4 Dziaugsmas_78',2.703444,-15.68179,2.703444
'fixed_4 Dziaugsmas_79',2.465943,-13.54032,2.465943
'fixed_4 Dziaugsmas_80',2.298584,-15.99348,2.298584
'fixed_4 Dziaugsmas_81',2.463366,-14.94109,2.463366
'fixed_4 Dziaugsmas_82',2.351576,-14.89004,2.351576
'fixed_4 Dziaugsmas_83',2.474877,-15.80121,2.474877
'fixed_4 Dziaugsmas_84',2.394211,-16.74028,2.394211
'fixed_4 Dziaugsmas_85',2.129966,-15.60544,2.129966
'fixed_4 Dziaugsmas_86',2.517496,-15.46271,2.517496
'fixed_4 Dziaugsmas_87',2.625036,-16.25881,2.625036
'fixed_4 Dziaugsmas_88',2.566753,-16.17936,2.566753
'fixed_4 Dziaugsmas_89',1.906101,-13.71169,1.906101
'fixed_4 Dziaugsmas_90',2.392924,-14.46455,2.392924
'fixed_4 Dziaugsmas_91',2.585454,-15.8497,2.585454
'fixed_4 Dziaugsmas_92',2.522165,-15.10373,2.522165
'fixed_4 Dziaugsmas_93',2.58738,-14.45801,2.58738
'fixed_4 Dziaugsmas_94',2.381348,-15.21832,2.381348
'fixed_4 Dziaugsmas_95',2.01394,-13.50543,2.01394
'fixed_4 Dziaugsmas_96',2.559518,-10.21337,2.559518
'fixed_4 Dziaugsmas_97',1.871582,-13.60806,1.871582
'fixed_4 Dziaugsmas_98',2.530638,-14.82795,2.530638
'fixed_4 Dziaugsmas_99',2.749218,-14.80084,2.749218
'fixed_4 Liudesys_01',2.359889,-16.11609,2.359889
'fixed_4 Liudesys_02',1.985579,-15.30377,1.985579
'fixed_4 Liudesys_03',1.800304,-15.35417,1.800304
'fixed_4 Liudesys_04',3.219076,-15.46491,3.219076
'fixed_4 Liudesys_05',2.5917,-13.45066,2.5917
'fixed_4 Liudesys_06',2.250633,-16.24981,2.250633
'fixed_4 Liudesys_07',1.92956,-13.86972,1.92956
'fixed_4 Liudesys_08',2.33887,-15.27461,2.33887
'fixed_4 Liudesys_09',1.858581,-15.13407,1.858581
'fixed_4 Liudesys_10',2.349538,-13.52039,2.349538
'fixed_4 Liudesys_100',2.40922,-12.31494,2.40922
'fixed_4 Liudesys_11',1.874218,-15.75598,1.874218
'fixed_4 Liudesys_12',1.93529,-15.80892,1.93529
'fixed_4 Liudesys_13',2.318666,-15.49345,2.318666
'fixed_4 Liudesys_14',2.522943,-13.64976,2.522943
'fixed_4 Liudesys_15',2.706236,-14.86573,2.706236
'fixed_4 Liudesys_16',2.463439,-13.33747,2.463439
'fixed_4 Liudesys_17',2.368658,-15.25129,2.368658
'fixed_4 Liudesys_18',2.459392,-14.03275,2.459392
'fixed_4 Liudesys_19',2.198656,-13.13494,2.198656
'fixed_4 Liudesys_20',2.116239,-14.62311,2.116239
'fixed_4 Liudesys_21',2.331768,-15.82159,2.331768
'fixed_4 Liudesys_22',2.485903,-13.65303,2.485903
'fixed_4 Liudesys_23',2.400945,-13.37425,2.400945
'fixed_4 Liudesys_24',2.424162,-13.50683,2.424162
'fixed_4 Liudesys_25',2.226321,-14.25605,2.226321
'fixed_4 Liudesys_26',2.359005,-14.02686,2.359005
'fixed_4 Liudesys_27',2.465985,-12.31516,2.465985
'fixed_4 Liudesys_28',2.003981,-15.91645,2.003981
'fixed_4 Liudesys_29',2.10317,-12.0173,2.10317
'fixed_4 Liudesys_30',2.349972,-12.40841,2.349972
'fixed_4 Liudesys_31',1.701851,-11.2264,1.701851
'fixed_4 Liudesys_32',2.289537,-14.24751,2.289537
'fixed_4 Liudesys_33',2.078647,-14.30547,2.078647
'fixed_4 Liudesys_34',2.538626,-14.24191,2.538626
'fixed_4 Liudesys_35',2.252871,-15.43115,2.252871
'fixed_4 Liudesys_36',2.211647,-13.02957,2.211647
'fixed_4 Liudesys_37',2.505347,-14.87141,2.505347
'fixed_4 Liudesys_38',1.763345,-14.10744,1.763345
'fixed_4 Liudesys_39',2.162735,-15.57885,2.162735
'fixed_4 Liudesys_40',2.157631,-13.79002,2.157631
'fixed_4 Liudesys_41',2.36371,-12.99657,2.36371
'fixed_4 Liudesys_42',2.45005,-14.5327,2.45005
'fixed_4 Liudesys_43',2.370665,-14.28435,2.370665
'fixed_4 Liudesys_44',2.640639,-15.15011,2.640639
'fixed_4 Liudesys_45',2.468786,-15.92871,2.468786
'fixed_4 Liudesys_46',2.258198,-17.07141,2.258198
'fixed_4 Liudesys_47',2.442354,-15.31853,2.442354
'fixed_4 Liudesys_48',2.618292,-15.01709,2.618292
'fixed_4 Liudesys_49',2.39663,-14.23748,2.39663
'fixed_4 Liudesys_50',2.192162,-13.15593,2.192162
'fixed_4 Liudesys_51',2.071007,-16.7071,2.071007
'fixed_4 Liudesys_52',2.757962,-14.09259,2.757962
'fixed_4 Liudesys_53',2.23307,-15.76917,2.23307
'fixed_4 Liudesys_54',2.146035,-13.95919,2.146035
'fixed_4 Liudesys_55',2.361636,-13.2673,2.361636
'fixed_4 Liudesys_56',2.113986,-13.53897,2.113986
'fixed_4 Liudesys_57',2.215414,-13.14251,2.215414
'fixed_4 Liudesys_58',1.909697,-14.51616,1.909697
'fixed_4 Liudesys_59',2.241799,-15.47295,2.241799
'fixed_4 Liudesys_60',1.629414,-13.23387,1.629414
'fixed_4 Liudesys_61',2.233879,-12.11527,2.233879
'fixed_4 Liudesys_62',1.980641,-13.84789,1.980641
'fixed_4 Liudesys_63',2.350391,-11.87284,2.350391
'fixed_4 Liudesys_64',1.836922,-13.39659,1.836922
'fixed_4 Liudesys_65',2.180752,-13.8544,2.180752
'fixed_4 Liudesys_66',1.686792,-12.70193,1.686792
'fixed_4 Liudesys_67',2.047018,-13.89857,2.047018
'fixed_4 Liudesys_68',1.805796,-13.30706,1.805796
'fixed_4 Liudesys_69',1.824245,-12.3985,1.824245
'fixed_4 Liudesys_70',2.117685,-14.62777,2.117685
'fixed_4 Liudesys_71',2.179369,-12.82043,2.179369
'fixed_4 Liudesys_72',2.197918,-13.60648,2.197918
'fixed_4 Liudesys_73',2.129954,-13.48347,2.129954
'fixed_4 Liudesys_74',1.820979,-14.64271,1.820979
'fixed_4 Liudesys_75',1.964937,-13.86118,1.964937
'fixed_4 Liudesys_76',1.775138,-14.3419,1.775138
'fixed_4 Liudesys_77',2.312895,-13.16038,2.312895
'fixed_4 Liudesys_78',2.163353,-14.32167,2.163353
'fixed_4 Liudesys_79',2.057191,-13.14266,2.057191
'fixed_4 Liudesys_80',2.150194,-15.78037,2.150194
'fixed_4 Liudesys_81',1.890907,-15.05387,1.890907
'fixed_4 Liudesys_82',1.843649,-13.8714,1.843649
'fixed_4 Liudesys_83',1.899049,-13.76086,1.899049
'fixed_4 Liudesys_84',2.153619,-14.73217,2.153619
'fixed_4 Liudesys_85',1.937552,-13.545,1.937552
'fixed_4 Liudesys_86',1.833707,-15.43715,1.833707
'fixed_4 Liudesys_87',2.269818,-14.43855,2.269818
'fixed_4 Liudesys_88',2.745109,-12.44065,2.745109
'fixed_4 Liudesys_89',1.862931,-14.18177,1.862931
'fixed_4 Liudesys_90',2.644291,-13.80926,2.644291
'fixed_4 Liudesys_91',2.323847,-15.50639,2.323847
'fixed_4 Liudesys_92',2.522802,-12.87444,2.522802
'fixed_4 Liudesys_93',2.304552,-14.80071,2.304552
'fixed_4 Liudesys_94',2.447623,-12.39879,2.447623
'fixed_4 Liudesys_95',2.373853,-12.33634,2.373853
'fixed_4 Liudesys_96',2.262302,-12.44674,2.262302
'fixed_4 Liudesys_97',1.974531,-13.18082,1.974531
'fixed_4 Liudesys_98',2.164245,-12.09665,2.164245
'fixed_4 Liudesys_99',2.532928,-12.14449,2.532928
'fixed_4 Neutrali_01',2.027347,-14.73028,2.027347
'fixed_4 Neutrali_02',1.693144,-13.20087,1.693144
'fixed_4 Neutrali_03',1.912574,-13.85114,1.912574
'fixed_4 Neutrali_04',2.430595,-14.89278,2.430595
'fixed_4 Neutrali_05',1.88576,-14.12198,1.88576
'fixed_4 Neutrali_06',2.178548,-14.5855,2.178548
'fixed_4 Neutrali_07',1.980456,-16.50824,1.980456
'fixed_4 Neutrali_08',1.865839,-13.65589,1.865839
'fixed_4 Neutrali_09',1.926822,-13.92148,1.926822
'fixed_4 Neutrali_10',2.046288,-14.80721,2.046288
'fixed_4 Neutrali_100',1.740063,-14.58463,1.740063
'fixed_4 Neutrali_11',2.060282,-14.20931,2.060282
'fixed_4 Neutrali_12',2.180767,-14.45728,2.180767
'fixed_4 Neutrali_13',2.137973,-14.49208,2.137973
'fixed_4 Neutrali_14',2.19398,-14.58138,2.19398
'fixed_4 Neutrali_15',2.377803,-14.74261,2.377803
'fixed_4 Neutrali_16',2.055541,-13.75236,2.055541
'fixed_4 Neutrali_17',2.010724,-14.59707,2.010724
'fixed_4 Neutrali_18',2.114532,-12.95076,2.114532
'fixed_4 Neutrali_19',2.412237,-14.94489,2.412237
'fixed_4 Neutrali_20',2.337291,-13.61075,2.337291
'fixed_4 Neutrali_21',2.24572,-14.32442,2.24572
'fixed_4 Neutrali_22',2.234385,-13.60633,2.234385
'fixed_4 Neutrali_23',1.991794,-13.59513,1.991794
'fixed_4 Neutrali_24',2.170677,-13.41277,2.170677
'fixed_4 Neutrali_25',2.047948,-14.04799,2.047948
'fixed_4 Neutrali_26',2.011991,-13.4279,2.011991
'fixed_4 Neutrali_27',2.466534,-15.17618,2.466534
'fixed_4 Neutrali_28',2.119484,-14.56086,2.119484
'fixed_4 Neutrali_29',2.199355,-13.54701,2.199355
'fixed_4 Neutrali_30',1.979834,-13.43466,1.979834
'fixed_4 Neutrali_31',2.337785,-13.98648,2.337785
'fixed_4 Neutrali_32',1.822061,-13.01499,1.822061
